Post ID,Subject,Details,Created At,Edition,Platform,Question Tags,State,Reply,Replied At
1902906,"if i dont qualify for state medicaid and am unemployed, no income, no children and 50 years old what do i do about insuranace",,10/7/13 18:06,,Online,"aca, affordable care act, obamacare, health care, children",archived,<a href=https://www.healthcare.gov/what-are-my-health-coverage-options-if-im-unemployed/ rel=nofollow target=_blank>https://www.healthcare.gov/what-are-my-health-coverage-options-if-im-unemployed/</a><br>,10/7/13 18:11
1903751,"My wife and I file a joint return.  We have 2 adult age children living at home who each file their own tax return.  Are there 3 households here - one for myself and my wife, and one each for my two children?",,10/10/13 4:29,Deluxe,Online,"aca, affordable care act, obamacare, health care, children",live,"If your children are not your dependents then yes, there are three. If so, each household, in determining whether subsidies for insurance may be appropriate, would count only their own income.<br>",10/10/13 4:44
1904630,WHAT IS THE ENROLLMENT FEE FOR ADULTS?  IS IT BASED ON YOUR INCOME?,WILL THE ENROLLMENT FEE BE REASONABLE FOR OTHER PERSONS WITHOUT AN INSURANCE PLAN? AND WHAT IS THE FEE FOR ADULTS AND CHILDREN?,10/12/13 17:42,,Online,"aca, affordable care act, obamacare, health care, children",archived,"The monthly premium for any of the four metal plans are based on several factors:<br><ul><li>Your age</li><li>Your smoking status (some regions do not allow smoking status to be considered)</li><li>Where you live</li><li>The number of people enrolling with you (e.g. a spouse or child)</li></ul>When you compare Marketplace insurance plans, theyre put into 5 categories based on how you and the plan can expect to share the costs of care:<br><br> Bronze<br> Silver<br> Gold<br> Platinum<br> Catastrophic<br><br>All Marketplace insurance plan categories offer the same set of essential health benefits. The categories do not reflect the quality or amount of care the plans provide.<br><br>The category you choose affects how much your premium costs each month and what portion of the bill you pay for things like hospital visits or prescription medications. It also affects your total out-of-pocket costs the total amount youll spend for the year if you need lots of care.<br><br>See: <a href=https://www.healthcare.gov/how-do-i-choose-marketplace-insurance/ rel=nofollow target=_blank>https://www.healthcare.gov/how-do-i-choose-marketplace-insurance/</a> for additional information such as balancing monthly premium and out of pocket costs, and what to consider when choosing a plan.<br>",10/12/13 17:54
1905331,If my husband has insurance through his employer but I have him and my 2 children under my insurance will this change next year? Will he have to use his insurance or can he stay on mine?,I heard if you are eligible for insurance with your employer and choose not to use it and use your spouses coverage instead this will not be allowed? Will he have to use his own insurance?,10/14/13 14:17,,Online,"aca, affordable care act, obamacare, health care, children",archived,"If your employer offers the same coverage in 2014 and he can stay on your insurance, you are in compliance with the Affordable Care Act in 2014.",10/14/13 14:41
1905634,My children each receive a Social Security survivor benefit. I do not receive a benefit and have no income. Do I count the childrens SS benefits taken together as household income for the MAGI?,,10/14/13 20:17,,Online,"aca, affordable care act, obamacare, health care, children",archived,"No, you do not count their income, since it is not taxable. See this to see if you all qualify for <b>Medicaid</b>:<br>www.medicaid.gov<br><br>",10/14/13 20:22
1906952,"I am a 44 year old widow, my children are grown and I make $14,000 a year I have no insurance",,10/16/13 1:27,,Online,"aca, affordable care act, obamacare, health care, children",archived,You can see your options here:<br><a href=http://www.healthcare.gov rel=nofollow target=_blank>www.healthcare.gov</a><br><br>,10/16/13 1:29
1907574,"I have insurance through my employer, I cant afford insurance for my two children, but do not qualify for help from the state?",,10/17/13 20:08,,Online,"aca, affordable care act, obamacare, health care, children",archived,Have you checked in your state recently? Some states have expanded Medicaid. <br><br>If they still do not qualify then you can apply for the CHIP program for your state. CHIP provides low cost health coverage to children in familes that dont qualify for Medicaid. You can check you eligibilty for that here: <a href=http://www.insurekidsnow.gov/ rel=nofollow target=_blank>http://www.insurekidsnow.gov/</a> <br><br>You may be eligible for cheaper plans if the lowest plan is more than 9.5% of your annual household income. You can check out your options here <a href=https://www.healthcare.gov rel=nofollow target=_blank>https://www.healthcare.gov</a>.,10/17/13 20:37
1907574,"I have insurance through my employer, I cant afford insurance for my two children, but do not qualify for help from the state?",,10/17/13 20:08,,Online,"aca, affordable care act, obamacare, health care, children",archived,"<p>I am not sure if you are saying you do not qualify forMedicaid or do not qualify for a credit to help with the cost of insurancepurchased through the <a href=https://ttlc.intuit.com/health-care/1894836-where-can-i-purchase-health-insurance-from-obamacare rel=nofollow target=_blank>HealthInsurance Marketplace</a>. I have included someinformation on both below. </p><p></p><p>Beginning on January 1, 2014, most individuals must haveminimum essential health insurance coverage each month for themselves and anydependents. Those without coverage will pay a government fee on their taxreturn unless they meet one of the exceptions listed <a href=https://ttlc.intuit.com/health-care/1892420-what-if-i-can-t-afford-health-insurance-will-i-still-receive-a-penalty rel=nofollow target=_blank>here.</a> </p><p></p><p>You can acquire insurance by purchasing it through the Marketplaceor through a private insurer outside of theMarketplace, through an employer or by qualifying for Medicare orMedicaid. </p><p></p><p><span>For Medicaid, different stateshave different rules and some states also did not expand the program thisyear. You can read more about that <a href=https://www.healthcare.gov/what-if-my-state-is-not-expanding-medicaid/#state=virgin-islands rel=nofollow target=_blank>here</a>. <br></span></p><p><br></p><p>There is a new tax credit calledthe Advance Premium Tax Credit. Its purpose is to help you affordinsurance purchased through the Marketplace by offsetting part of the monthlycost of the premium. Eligibility is based on your family size and income. Youcan use the calculator <a href=https://ttlc.intuit.com/health-care rel=nofollow target=_blank>here</a> todetermine if you may be eligible for a credit.</p><p><br></p><p>If you have the option to add your children to youremployers plan, you may not qualify for the credit. It depends on whether the coverage providedby your employer is affordable (based on single coverage only) and meets theminimum essential requirements of the Affordable Care Act (ACA). You can find more information about that situation in <a href=https://ttlc.intuit.com/health-care/1902014-can-i-get-obamacare-if-my-employer-offers-insurance rel=nofollow target=_blank>thispost</a>.</p><p><br></p><p>Your children may be eligible forthe <a href=https://www.healthcare.gov/are-my-children-eligible-for-chip/ rel=nofollow target=_blank>ChildrensHealth Insurance Program (CHIP).</a> To see if they qualify, go through the Marketplace application,visit <a href=http://www.insurekidsnow.gov rel=nofollow target=_blank>www.insurekidsnow.gov</a>, or call 1-877-543-7669.</p><br>",10/17/13 20:39
1897643,"Married, one person insured, two older kids","We have a weird situation, yet I am sure others have it too.<br>My husband has insurance through his employer. They must meet strict health qualifications to get it.<br>I am not qualified to get on his insurance plan because I cannot pass the employment physical. (Spouses must pass the same physical as an employee to get coverage - this includes strange tests like pushing a wheelbarrow with cement blocks around a track! His job is physical, so I can almost see that. As a spouse, I do not remember a time Ive needed to have the strength to push wheelbarrows of cement!!)<br><br>I can no longer work outside the home due to a leg injury which was never treated (I had no insurance at the time, and was turned away from the hospital because it was not life threatening). I was also not able to get disability, because I was told I had enough work credits, but not in the right time frame. (I didnt even know there WAS a time frame! So I have 25+ yrs work credits and cant get disability!!) We also have two adult children in college.<br><br><b>1.)</b>Since we file married joint return, with him having coverage but none of the rest of us, will we be eligible for subsidies? We dont have a high income for our household, and cannot imagine having to pay yet another bill. <br><b>1b)</b>Would I need to apply for a subsidy separately just for myself?<br><b>2.) </b>Do our children need to apply for a subsidy on their own, even though they still live with us?<br><br><br><br>",9/25/13 15:01,,Online,"aca, affordable care act, obamacare, health care, children, credits, disability, insured, kids, married, subsidies",archived,"<p>Thank you for providing so muchinformation. It makes it much easier togive you answers that will help you!</p><p><br></p><p>Beginning on January 1, 2014, most individualsmust have minimum essential health insurance coverage each month for themselvesand any dependents. Those without coverage will pay a government fee on theirtax return unless they meet one of the exceptions listed <a href=https://ttlc.intuit.com/health-care/1892420-what-if-i-can-t-afford-health-insurance-will-i-still-receive-a-penalty rel=nofollow target=_blank>here.</a><span> <br></span></p><p><br></p><p>This means that if your childrenare still your dependents (you take an exemption for them on your tax return)you will be responsible for providing them with insurance coverage as well asacquiring it for yourself. <br></p><p><br></p><p><span>Your husbands insurance throughhis employer meets the minimum essential coverage requirement. The credit thatis available to help offset the monthly premiums of plans purchased through the<a href=https://ttlc.intuit.com/health-care/1894836-where-can-i-purchase-health-insurance-from-obamacare rel=nofollow target=_blank>HealthInsurance Marketplace</a> will generally not apply to him since he does havethe option of obtaining coverage through his employer. There are two exceptionsto this rule: <br></span></p><p><br></p><p>(1) The coverage from theemployer is not considered affordable; <br></p><p><br></p><p>(2) The coverage from theemployer does not meet minimum essential coverage requirements.</p><p><br></p><p>To beconsidered affordable, the employees required contribution for the tax year forthe lowest-cost self-only coverage under the eligible employer-sponsored plan cannotbe more than 9.5% of the employees household income for the tax year. Mostplans will meet minimum essential coverage requirements  he can check with hisinsurance provider to make sure the plan he has does. <br></p><p><br></p><p><span>If you were eligible to be coveredthrough your husbands employer, you would likely not be eligible for thecredit either. If you are not able to acquire coverage through his employer,though, you should be able to qualify for a credit. <br></span></p><p><br></p><p><span>The best way to see what youroptions are is to go to the Marketplace.We also have an <a href=https://ttlc.intuit.com/health-care rel=nofollow target=_blank>onlinecalculator</a> that will help you determine if you may qualify for a credit. <br></span></p><p><br></p><p>So to answer your questions:</p><p><br></p><p>(1) You may be eligible for acredit. Your husband will probably not beeligible (unless one of the two exceptions above applies to him). Your children may be eligible if they are not your dependents (not that you choose not to claim them on your return, but that you actually cannot claim them because they do not qualify) and applyon their own, but if they are your dependents, it is your responsibility toprovide their insurance. <br></p><p><br><u></u></p><p>(1b) Youwould want to apply for your own credit.</p><p><br></p><p>(2)If you still claim your children on your tax return, theywould not apply for a credit on their own.They would need to be covered under your insurance. </p><br>",10/1/13 19:01
1903079,"I am married with 4 young children  ages 1 , 3 ,5  and 7 my wife doesnt work outside the house. I make apx, 35 =40000 pr year before deductions , does my family and I qualify for medicade ?","We barely make ends meet now the kids and my wife are on medicade , do they still qualify and could I get medicade too ?. this is a family of 6 with a yearly income of $30,000 to $40,000 pr year before deductions.",10/8/13 1:59,,Online,"aca, affordable care act, obamacare, health care, children, deductions, family, kids, married",archived,Which state do you live in?,10/8/13 2:03
1903079,"I am married with 4 young children  ages 1 , 3 ,5  and 7 my wife doesnt work outside the house. I make apx, 35 =40000 pr year before deductions , does my family and I qualify for medicade ?","We barely make ends meet now the kids and my wife are on medicade , do they still qualify and could I get medicade too ?. this is a family of 6 with a yearly income of $30,000 to $40,000 pr year before deductions.",10/8/13 1:59,,Online,"aca, affordable care act, obamacare, health care, children, deductions, family, kids, married",archived,You can see if you qualify for <b>Medicaid</b>here:<br><a href=https://www.healthcare.gov/do-i-qualify-for-medicaid/#state=alabama rel=nofollow target=_blank>https://www.healthcare.gov/do-i-qualify-for-medicaid/#state=alabama</a><br>,10/8/13 2:09
1896482,Why doesnt the obamacare plan make spouses that have family plans be made to add their biological children to their plan? if the biological child does not have insurance?,,9/17/13 16:22,,Online,"aca, affordable care act, obamacare, health care, children, family",archived,I assume you mean adult children.&nbsp;&nbsp;But then the parents would have to pay for it.,9/17/13 16:24
1896482,Why doesnt the obamacare plan make spouses that have family plans be made to add their biological children to their plan? if the biological child does not have insurance?,,9/17/13 16:22,,Online,"aca, affordable care act, obamacare, health care, children, family",archived,Are you referring to biological grandchildren or adult children being added to a family plan?,9/17/13 21:49
1896482,Why doesnt the obamacare plan make spouses that have family plans be made to add their biological children to their plan? if the biological child does not have insurance?,,9/17/13 16:22,,Online,"aca, affordable care act, obamacare, health care, children, family",archived,"<p>Beginning on January 1, 2014, under the Affordable CareAct (ACA) most individuals must have minimum essential health insurancecoverage each month for themselves and any dependents. Those without coveragewill pay a government fee on their tax return. So if a person claims their children on their taxreturn as a dependent, they are required to provide health insurance for themor pay the fee. </p><p></p><p>If you are referring to adult children who are notdependents  that is still a personal choice.The ACA allows for young adults under the age of 26 to be covered ontheir parents insurance if the policy allows for dependent coverage, but theparents are not required to cover non-dependent children. I dont know that we can answer a whyquestion  it just is what it is.</p><br><br><br><br>",10/1/13 15:06
1898798,"If a family of four makes less than 20,000 in income from a job do we qualify for subsidized health insurance?",My husband is unemployed and we have to children. Will we qualify for a subsidized insurance rate?<br>,10/1/13 9:20,Free Edition,Online,"aca, affordable care act, obamacare, health care, children, family",live,"If your estimated income for 2014 is $20,000 or less with a family of four, you are below the Federal Poverty Level for subsidized insurance through the state exchange marketplace. You may be eligible for Medicaid in your state and the children under the age of 19 may also be eligible for either Medicaid or the CHIP program in your state.<br><br>See the following Healthcare.gov website for a link to your state exchange-<br><a href=https://www.healthcare.gov/what-is-the-marketplace-in-my-state/ rel=nofollow target=_blank>https://www.healthcare.gov/what-is-the-marketplace-in-my-state/</a><br><br>See the following Healthcare.gov website for information on Medicaid -<br><a href=https://www.healthcare.gov/what-if-my-state-is-not-expanding-medicaid/ rel=nofollow target=_blank>https://www.healthcare.gov/what-if-my-state-is-not-expanding-medicaid/</a><br>",10/1/13 11:36
1903431,"I have insurance through my spouses employer and am happy with it.   MY employer offers health insurance, will I be mandated to take MY employers health plan which will cost us more than the plan we have that covers our family of 8",Its simple. Our family of 8 has insurance with my spouse employer.Very happy with it<br><br>My spouse will still need a family plan to cover our children.<br><br>My employer offers health coverage and that will cost me money out of my check. If my employer offers coverage will I be required to leave my current plan and mandated to take coverage from MY employer?,10/9/13 2:21,,Online,"aca, affordable care act, obamacare, health care, children, family",archived,"You can stay on your spouses employers plan, as long as it qualifies and they continue to cover you. Some employer plans are dropping spouse coverage,so be sure to check.",10/9/13 2:24
1905474,"Where do I find out what to do? My husband gets medical through the tribe,our 7 adopted children get medicaid until they are 18. I am the only one without insurance. Do I need family insurance or just for one?",,10/14/13 17:31,,Online,"aca, affordable care act, obamacare, health care, children, family",archived,Just for yourself. Go here:<br><a href=http://www.healthcare.gov rel=nofollow target=_blank>www.healthcare.gov</a><br><br>,10/14/13 18:46
1896827,"I am married, we have no children and we have a good health insurance right now.....how does this affect me?  I should not be required to get anything additional as I have great insurance right now",,9/19/13 1:05,,Online,"aca, affordable care act, obamacare, health care, children, married",archived,"You are correct, since you have insurance you like then there is nothing you are required to do.",9/19/13 1:21
1896827,"I am married, we have no children and we have a good health insurance right now.....how does this affect me?  I should not be required to get anything additional as I have great insurance right now",,9/19/13 1:05,,Online,"aca, affordable care act, obamacare, health care, children, married",archived,"Beginningon January 1, 2014, most individuals must have minimum essential healthinsurance coverage each month for themselves and any dependents. Individualswho already have insurance will more likely than not already meet that requirement. If you have any questions about whether your current insurance does satisfy the minimum essential coverage requirement, you should talk to your provider. <br><br>",10/4/13 22:27
1896861,can I qualify for government assistance?,"I am married and have two children. I make 12,000 annually",9/19/13 12:23,,Online,"aca, affordable care act, obamacare, health care, children, married",archived,"<span> <p>Under the Affordable Care Act (also known as Obamacare), you may be eligible for help paying for health insurance with the new premium tax credit, which many people are calling a subsidy.</p><p>You can qualify for the subsidy if:</p><p> Your income falls between 100% and 400% of the Federal Poverty Level; and</p><p> You are not eligible for Medicare, Medicaid, or the Childrens Health Insurance Program (CHIP); and</p><p> Your employer does not offer affordable coverage.</p><p>Depending on your income and family size, the subsidy can lower your health care premiums and/or lower your out-of-pocket costs, such as co-pays and deductibles.</p><p>?</p><p>You can find out exact savings when you apply online, at the Marketplace. </p><p>I will provide a link for you that will allow you to calculate your savings before purchase. It will ask you a few questions and let you know if you qualify for a subsidy. </p><p>?</p><p><a href=https://turbotax.intuit.com/health-care/ rel=nofollow target=_blank>https://turbotax.intuit.com/health-care/</a> </p><p></p><p></p><p>I hope you find this information helpful. </p></span>",9/19/13 16:34
1903383,I am married  my children are grown my employer may not offer insurance my husband is on medicare how do I find insurance,,10/9/13 0:07,,Online,"aca, affordable care act, obamacare, health care, children, married",archived,You would identify a policy by going to a Healthcare market place. Healthcare market places are set up by States. You can find yours here: <a href=https://www.healthcare.gov/marketplace/individual/ rel=nofollow target=_blank>https://www.healthcare.gov/marketplace/individual/</a><br>,10/9/13 0:09
1907138,"If i am offered healthcare through my employer, do I have to purchase it. or can i see if i qualify for subsidy? I might add that Im married with 2 children and my wife is in college.",,10/16/13 6:49,,Online,"aca, affordable care act, obamacare, health care, children, married",archived,If your employers plan is considered affordable then you are not eligible. <br/><br/>Look here for answers : <a href=https://www.healthcare.gov/ rel=nofollow target=_blank>https://www.healthcare.gov/</a>,10/16/13 11:02
1902363,"I am a sr. in highschool , 18 yrs. old. living with my mother and 2 siblings",My health care is covered by low income care for children. My mother is covered by her<br>employer and can not afford the payment that is taken out of her check. What can we do to get help? Do I need to get my own care since I turned 18?,10/5/13 16:01,,Online,"aca, affordable care act, obamacare, health care, children, payment",live,See this:<br><a href=https://www.healthcare.gov/search/?q=young+adults+under+26&amp;output=xml_no_dtd&amp;site=healthcare&amp;proxystylesheet=json&amp;client=json&amp;lr=lang_en&amp;ie=UTF-8&amp;oe=UTF-8&amp;access=p&amp;sort=date%3AD%3AL%3Ad1&amp;start=0&amp;num=6&amp;getfields=search-title.content-type.topics&amp;rc=1&amp;filter=0 rel=nofollow target=_blank>https://www.healthcare.gov/search/?q=young+adults+under+26&amp;output=xml_no_dtd&amp;site=healthcare&amp;proxystylesheet=json&amp;client=json&amp;lr=lang_en&amp;ie=UTF-8&amp;oe=UTF-8&amp;access=p&amp;sort=date%3AD%3AL%3Ad1&amp;start=0&amp;num=6&amp;getfields=search-title.content-type.topics&amp;rc=1&amp;filter=0</a><br>,10/5/13 16:03
1897468,"I am 55, single no children and am underemployed at $10 per hour?",I have no insurance at this time.,9/24/13 16:25,,Online,"aca, affordable care act, obamacare, health care, children, single",archived,<a href=https://ttlc.intuit.com/health-care/1893430-who-qualifies-for-a-subsidy-on-health-insurance-under-obamacare-affordable-care-act rel=nofollow target=_blank>https://ttlc.intuit.com/health-care/1893430-who-qualifies-for-a-subsidy-on-health-insurance-under-obamacare-affordable-care-act</a>,9/24/13 18:09
1897468,"I am 55, single no children and am underemployed at $10 per hour?",I have no insurance at this time.,9/24/13 16:25,,Online,"aca, affordable care act, obamacare, health care, children, single",archived,"<p>Beginning on January 1, 2014, most individuals must haveminimum essential health insurance coverage each month for themselves and anydependents. Those without coverage will pay a government fee on their taxreturn unless they meet one of the exceptions listed <a href=https://ttlc.intuit.com/health-care/1892420-what-if-i-can-t-afford-health-insurance-will-i-still-receive-a-penalty rel=nofollow target=_blank>here.</a> </p><p></p><p>You can acquire insurance by purchasing it through the <a href=https://ttlc.intuit.com/health-care/1894836-where-can-i-purchase-health-insurance-from-obamacare rel=nofollow target=_blank>HealthInsurance Marketplace</a><span> or through a private insureroutside of the Marketplace, through an employer or by qualifying for Medicareor Medicaid. <br></span></p><p><br></p><p>There is a new tax credit calledthe Advance Premium Tax Credit. Its purpose is to help you affordinsurance purchased through the Marketplace by offsetting part of the monthlycost of the premium. Eligibility is based on your family size and income. Youcan use the calculator <a href=https://ttlc.intuit.com/health-care rel=nofollow target=_blank>here</a> todetermine if you may be eligible for a credit.</p><p><br></p><p>Medicaid is also available for low-income families andindividuals. You can find out throughthe Marketplace if you qualify. <a href=https://www.healthcare.gov/do-i-qualify-for-medicaid/#state=mississippi rel=nofollow target=_blank>Here</a>is some additional information. <br></p><p><br></p><p>I think the best thing you can do is go to the Marketplaceand investigate your options. Theapplication will tell you what you qualify to receive in the way of credits orsubsidies, and will allow you to compare plans. You may also find that you are eligible for anexemption from the requirement to obtain insurance.</p><p><br></p><p>Good luck!</p><br>",10/17/13 17:48
1907892,i m a single mother for 2 adult children and i have a medical me and one son under 21 year my income lees than 25000  for 3 people how much i have to bay,,10/18/13 21:15,,Online,"aca, affordable care act, obamacare, health care, children, single",live,The only way you are going to be able to find out what your costs are going to be for health insurance is to go to your state exchange and start the application process.<br><br>Go to the Healthcare.gov website for a link to your state exchange -<br><a href=https://www.healthcare.gov/what-is-the-marketplace-in-my-state/ rel=nofollow target=_blank>https://www.healthcare.gov/what-is-the-marketplace-in-my-state/</a><br>,10/18/13 21:33
1902691,I am employed with no health insurance how do i get heath insurance for myself but i am marrried and my husband gets only a va pension and we have no children?,Do i qualify for the subsidies..,10/7/13 0:07,,Online,"aca, affordable care act, obamacare, health care, children, subsidies",archived,"If you dont get private health insurance, you would identify a policy by going to a Healthcare market place. Healthcare market places are set up by States. You can find yours here: <a href=https://www.healthcare.gov/marketplace/individual/ rel=nofollow target=_blank>https://www.healthcare.gov/marketplace/individual/</a><br><br>",10/7/13 0:13
1896954,"Do you need additional insurance coverage (beyond medicaid) for children with disabilities, after the ACA is implemented?",,9/20/13 2:40,,,"aca, children",archived,"I hope you find the following information helpful:<br><br><span><p>Taxpayers who <b>wont</b> be required to purchase health care coverage include:</p><ul><li>Those already covered by health insurance (Medicaid, Medicare, employer-sponsored plan, etc.);</li><li>Those who wont need to file a 2014 tax return because their income falls below the filing threshold;</li><li>Native Americans;</li><li>Undocumented immigrants;</li><li>Prisoners;</li></ul><p>Taxpayers whose religious beliefs prohibit medical treatment.</p></span>",9/20/13 15:37
1918849,Question about ACA Household Size,"<p>I cant seem to find a definitive answer to this one anywhere! I am divorced and have 3 children who live with me about 65% of the time and their father about 35%. However, in our divorce negotiations, I surrendered the exemptions for the children -- so HE claims them on his Federal return. I still file as Head of Household, though, since I have them more than 50% of the time. <br></p><p>I just purchased a policy through the ACA Exchange, and -- because I had to say I cant claim them as dependents for tax purposes -- my household size was 1 instead of 4, making me ineligible for a premium subsidy. When I called the help line, the person there said I should be eligible for a household size of 4, since I have the kids more than 50% of the time. Which is true? What should I do here?<br></p>",12/27/13 15:11,,,"aca, children, dependents, head of household, kids, return",archived,"<p>Hello lynn.hess,</p><p>For the purposes of the Marketplace application your household size would be 1 unless you claimed them as dependents on your return. </p><p>Since their father claims them every year he would include them in his household size. </p><p>You can visit this link for more information: <a href=https://www.healthcare.gov/what-income-and-household-information-do-i-provide-when-i-apply-for-marketplace-coverage/ rel=nofollow target=_blank>https://www.healthcare.gov/what-income-and-household-information-do-i-provide-when-i-apply-for-marke...</a> </p><p>I hope this clears up some of the confusion. </p><p></p>",12/27/13 17:23
1918849,Question about ACA Household Size,"<p>I cant seem to find a definitive answer to this one anywhere! I am divorced and have 3 children who live with me about 65% of the time and their father about 35%. However, in our divorce negotiations, I surrendered the exemptions for the children -- so HE claims them on his Federal return. I still file as Head of Household, though, since I have them more than 50% of the time. <br></p><p>I just purchased a policy through the ACA Exchange, and -- because I had to say I cant claim them as dependents for tax purposes -- my household size was 1 instead of 4, making me ineligible for a premium subsidy. When I called the help line, the person there said I should be eligible for a household size of 4, since I have the kids more than 50% of the time. Which is true? What should I do here?<br></p>",12/27/13 15:11,,,"aca, children, dependents, head of household, kids, return",archived,"<b><i>Edited.</i></b><br><br>Unfortunately, the laws, rules and IRS forms seem to show that both the penalty and the Premium Tax Credit are assigned to whoever claims the person as a dependent, <b>regardless of who is the custodial parent</b>.<br><br>In other words, it seems that any children that your ex-spouse claims will<b>NOT</b> be included as your tax family for purposes of either the penalty or the Premium Tax Credit.<br><br><br>In my opinion, its not fair and I think the custodial parent should be responsible for the insurance (either the penalty or the credit). I would think and hope that will change in the future, but for now that seems to be what the rules are.<br>",12/27/13 22:16
1918849,Question about ACA Household Size,"<p>I cant seem to find a definitive answer to this one anywhere! I am divorced and have 3 children who live with me about 65% of the time and their father about 35%. However, in our divorce negotiations, I surrendered the exemptions for the children -- so HE claims them on his Federal return. I still file as Head of Household, though, since I have them more than 50% of the time. <br></p><p>I just purchased a policy through the ACA Exchange, and -- because I had to say I cant claim them as dependents for tax purposes -- my household size was 1 instead of 4, making me ineligible for a premium subsidy. When I called the help line, the person there said I should be eligible for a household size of 4, since I have the kids more than 50% of the time. Which is true? What should I do here?<br></p>",12/27/13 15:11,,,"aca, children, dependents, head of household, kids, return",archived,"<p>According to Section H.R. 3590-127 of the bill itself, their father would be the one to add them to the household size. </p><p>FAMILY SIZE.The family size involved with respect to any taxpayer shall be equal to the number of individuals for whom the taxpayer is allowed a deduction under section 151 (relating to allowance of deduction for personal exemptions) for the taxable year.</p><p>The IRS may issue further guidance, but this is the information that is out at this time. </p><p></p><p></p>",12/27/13 22:53
1918849,Question about ACA Household Size,"<p>I cant seem to find a definitive answer to this one anywhere! I am divorced and have 3 children who live with me about 65% of the time and their father about 35%. However, in our divorce negotiations, I surrendered the exemptions for the children -- so HE claims them on his Federal return. I still file as Head of Household, though, since I have them more than 50% of the time. <br></p><p>I just purchased a policy through the ACA Exchange, and -- because I had to say I cant claim them as dependents for tax purposes -- my household size was 1 instead of 4, making me ineligible for a premium subsidy. When I called the help line, the person there said I should be eligible for a household size of 4, since I have the kids more than 50% of the time. Which is true? What should I do here?<br></p>",12/27/13 15:11,,,"aca, children, dependents, head of household, kids, return",archived,"<p>Thank you so much, everyone, for your answers. Although the definitive answers remains somewhat ambiguous, it seems the safest bet will definitely be to go ahead and assume a household size of one, and hope that Ill be able to claim the tax credit later. I very much appreciate your time and knowledge!</p><p><br></p><p>Lynn<br></p>",12/30/13 16:45
1918849,Question about ACA Household Size,"<p>I cant seem to find a definitive answer to this one anywhere! I am divorced and have 3 children who live with me about 65% of the time and their father about 35%. However, in our divorce negotiations, I surrendered the exemptions for the children -- so HE claims them on his Federal return. I still file as Head of Household, though, since I have them more than 50% of the time. <br></p><p>I just purchased a policy through the ACA Exchange, and -- because I had to say I cant claim them as dependents for tax purposes -- my household size was 1 instead of 4, making me ineligible for a premium subsidy. When I called the help line, the person there said I should be eligible for a household size of 4, since I have the kids more than 50% of the time. Which is true? What should I do here?<br></p>",12/27/13 15:11,,,"aca, children, dependents, head of household, kids, return",archived,"Further clarification please.&nbsp;&nbsp;I too am in the same situation.&nbsp;&nbsp;Divorce decree states ex husband gets to claim our 2 children on his tax return as dependents. Divorcec June 2009, same year theIirs changed the law stating thst whichever parent claims kids as dependent also gets the child tax credit.&nbsp;&nbsp;I would think that thd irs would now have put a new law into effect prohibiting divorce decrees to allow a child to be claimed as a dependent only to the custodial parent. <br/>Single mom of two children, no tax dependent credit, no child tax credit, no obamacare sudsidy, and now possibly a fine.&nbsp;&nbsp;Please reply with guidance.&nbsp;&nbsp;&nbsp;Thanks so much in advance.&nbsp;&nbsp;SS from Ohio",1/26/14 6:59
1918849,Question about ACA Household Size,"<p>I cant seem to find a definitive answer to this one anywhere! I am divorced and have 3 children who live with me about 65% of the time and their father about 35%. However, in our divorce negotiations, I surrendered the exemptions for the children -- so HE claims them on his Federal return. I still file as Head of Household, though, since I have them more than 50% of the time. <br></p><p>I just purchased a policy through the ACA Exchange, and -- because I had to say I cant claim them as dependents for tax purposes -- my household size was 1 instead of 4, making me ineligible for a premium subsidy. When I called the help line, the person there said I should be eligible for a household size of 4, since I have the kids more than 50% of the time. Which is true? What should I do here?<br></p>",12/27/13 15:11,,,"aca, children, dependents, head of household, kids, return",archived,<p>I am baffled. If the children are with you more time then the other parent why would you give up claiming them on your tax return? I would think that you gave up your right to claim them through a divorce or custody decree once you said the other parent could claim them on their taxes regardless of how much time they spend with you. I would definitely check into that.</p>,1/28/14 2:28
1903312,Are parents REQUIRED to cover children over the age of 18 but under the age of 26 under ACA?,"I have 3 sons without health insurance at this time and while I can add them to my policy at work, it is $400/mo and has a high deductible and is simply not cost effective. We have been fine as self pay for the last 5 years. Two of my sons are over the age of 18 and are college students. They fall into the category where they would not be fined (one makes less than $10,000/year and the other has no job and therefore does not file taxes). I do normally have them on my tax return as dependents.<br><br>Thanks for any information.",10/8/13 21:18,,Online,"aca, children, dependents, obamacare",live,"<p><b>2. Who is subject to the individual shared responsibility provision?</b></p><p>The provision applies to individuals of all ages, including children. The adult or married couple who <u><b>can claim a child</b></u> or another individual as a dependent for federal income tax purposes is responsible for making the payment if the dependent does not have coverage or an exemption.</p><p><br></p><p><a href=http://www.irs.gov/uac/Questions-and-Answers-on-the-Individual-Shared-Responsibility-Provision rel=nofollow target=_blank>http://www.irs.gov/uac/Questions-and-Answers-on-the-Individual-Shared-Responsibility-Provision</a><br></p>",10/8/13 21:23
1902956,Do the health insurance plans my children buy through their colleges satisfy the ACA mandate?,"<br><br>about me: married, uninsured, kids",10/7/13 19:50,,Online,"aca, children, kids, married, uninsured, obamacare",archived,"Maybe, check with the plan&#39;s administrator for this answer.",10/7/13 20:01
